Reaction Date,Reaction Type,Parent Type,Parent ID
"May 2, 2021, 5:31:05 PM",Kudos,Activity,5231070458
"May 2, 2021, 5:31:32 PM",Kudos,Activity,5231270980
"May 2, 2021, 5:34:33 PM",Kudos,Activity,5231305529
"May 2, 2021, 11:28:21 PM",Kudos,Activity,5232763659
"May 2, 2021, 11:31:00 PM",Kudos,Activity,5232416018
"May 3, 2021, 3:49:28 PM",Kudos,Activity,5233226404
"May 3, 2021, 3:50:59 PM",Kudos,Activity,5234266932
"May 3, 2021, 11:44:13 PM",Kudos,Activity,5237451576
"May 5, 2021, 12:14:46 AM",Kudos,Activity,5242820034
"May 6, 2021, 4:11:04 PM",Kudos,Activity,5246797950
"May 6, 2021, 4:12:13 PM",Kudos,Activity,5248144783
"May 6, 2021, 4:12:35 PM",Kudos,Activity,5251369812
"May 6, 2021, 4:13:09 PM",Kudos,Activity,5244866058
"May 7, 2021, 7:13:04 AM",Kudos,Activity,5252794322
"May 7, 2021, 6:09:17 PM",Kudos,Activity,5257681037
"May 8, 2021, 4:13:26 AM",Kudos,Activity,5259006483
"May 8, 2021, 4:20:38 AM",Kudos,Activity,5258419080
"May 8, 2021, 6:56:21 PM",Kudos,Activity,5261821235
"May 8, 2021, 6:56:29 PM",Kudos,Activity,5262205939
"May 8, 2021, 7:20:22 PM",Kudos,Activity,5263723471
"May 8, 2021, 10:50:39 PM",Kudos,Activity,5264573938
"May 10, 2021, 1:24:24 AM",Kudos,Activity,5270673234
"May 10, 2021, 1:24:43 AM",Kudos,Activity,5271041191
"May 10, 2021, 1:25:18 AM",Kudos,Activity,5268849366
"May 10, 2021, 1:25:37 AM",Kudos,Activity,5269971004
"May 10, 2021, 1:26:21 AM",Kudos,Activity,5269932648
"May 10, 2021, 1:26:29 AM",Kudos,Activity,5269314052
"May 10, 2021, 1:27:30 AM",Kudos,Activity,5269838324
"May 10, 2021, 1:27:43 AM",Kudos,Activity,5269590209
"May 10, 2021, 1:28:11 AM",Kudos,Activity,5268519858
"May 10, 2021, 1:28:33 AM",Kudos,Activity,5268826269
"May 10, 2021, 1:28:59 AM",Kudos,Activity,5267664154
"May 11, 2021, 5:59:12 AM",Kudos,Activity,5276292669
"May 11, 2021, 9:09:58 PM",Kudos,Activity,5280957777
"May 11, 2021, 9:26:31 PM",Kudos,Activity,5280971146
"May 11, 2021, 9:29:36 PM",Kudos,Activity,5280359148
"May 11, 2021, 9:30:03 PM",Kudos,Activity,5278747196
"May 11, 2021, 9:31:32 PM",Kudos,Activity,5280642890
"May 12, 2021, 2:46:44 PM",Kudos,Activity,5283982253
"May 12, 2021, 2:46:57 PM",Kudos,Activity,5283052420
"May 12, 2021, 2:47:14 PM",Kudos,Activity,5282206191
"May 13, 2021, 1:55:58 PM",Kudos,Activity,5287289275
"May 13, 2021, 6:40:08 PM",Kudos,Activity,5291192609
"May 14, 2021, 3:35:17 PM",Kudos,Activity,5291906000
"May 14, 2021, 3:36:29 PM",Kudos,Activity,5292853038
"May 14, 2021, 7:49:01 PM",Kudos,Activity,5297223835
"May 14, 2021, 7:49:30 PM",Kudos,Activity,5296953267
"May 15, 2021, 6:37:24 AM",Kudos,Activity,5297518528
"May 15, 2021, 6:37:26 AM",Kudos,Activity,5297506736
"May 15, 2021, 6:37:46 AM",Kudos,Activity,5298328159
"May 15, 2021, 6:53:24 PM",Kudos,Activity,5302618644
"May 16, 2021, 7:23:44 PM",Kudos,Activity,5306691390
"May 16, 2021, 7:24:52 PM",Kudos,Activity,5309140797
"May 17, 2021, 7:25:07 PM",Kudos,Activity,5313065864
"May 17, 2021, 7:25:13 PM",Kudos,Activity,5313702647
"May 18, 2021, 5:26:54 PM",Kudos,Activity,5318190395
"May 18, 2021, 5:27:15 PM",Kudos,Activity,5317273835
"May 18, 2021, 5:27:33 PM",Kudos,Activity,5316921970
"May 19, 2021, 12:40:49 AM",Kudos,Activity,5320104592
"May 20, 2021, 3:29:11 AM",Kudos,Activity,5326156044
"May 21, 2021, 12:30:11 AM",Kudos,Activity,5331304580
"May 22, 2021, 12:59:39 AM",Kudos,Activity,5335313683
"May 23, 2021, 12:24:21 AM",Kudos,Activity,5341716975
"May 23, 2021, 12:25:11 AM",Kudos,Activity,5338398247
"May 23, 2021, 12:26:45 AM",Kudos,Activity,5340944296
"May 23, 2021, 12:27:52 AM",Kudos,Activity,5341141279
"May 23, 2021, 12:28:33 AM",Kudos,Activity,5340353348
"May 23, 2021, 12:31:46 AM",Kudos,Activity,5340349745
"May 23, 2021, 12:31:52 AM",Kudos,Activity,5340956241
"May 23, 2021, 12:33:00 AM",Kudos,Activity,5341278650
"May 23, 2021, 12:33:04 AM",Kudos,Activity,5338626257
"May 23, 2021, 6:16:58 PM",Kudos,Activity,5344399637
"May 23, 2021, 6:18:18 PM",Kudos,Activity,5344443399
"May 23, 2021, 6:18:20 PM",Kudos,Activity,5344445955
"May 23, 2021, 7:28:02 PM",Kudos,Activity,5346981892
"May 23, 2021, 11:10:12 PM",Kudos,Activity,5347414668
"May 24, 2021, 12:48:54 AM",Kudos,Activity,5347266797
"May 24, 2021, 12:49:04 AM",Kudos,Activity,5347100082
"May 24, 2021, 12:50:18 AM",Kudos,Activity,5347367189
"May 24, 2021, 1:25:54 AM",Kudos,Activity,5347818882
"May 25, 2021, 11:16:51 PM",Kudos,Activity,5358031689
"May 26, 2021, 4:19:14 AM",Kudos,Activity,5358855715
"May 26, 2021, 2:26:42 PM",Kudos,Activity,5358378520
"May 27, 2021, 7:49:26 PM",Kudos,Activity,5368215525
"May 27, 2021, 7:50:34 PM",Kudos,Activity,5366333257
"May 28, 2021, 2:51:30 AM",Kudos,Activity,5369684067
"May 28, 2021, 2:51:34 AM",Kudos,Activity,5369465329
"May 28, 2021, 2:51:42 AM",Kudos,Activity,5369214849
"May 28, 2021, 4:42:39 PM",Kudos,Activity,5372484413
"May 28, 2021, 4:43:55 PM",Kudos,Activity,5369952398
"May 28, 2021, 5:58:21 PM",Kudos,Activity,5372944192
"May 28, 2021, 8:02:18 PM",Kudos,Activity,5373587381
"May 29, 2021, 12:17:12 AM",Kudos,Activity,5373632696
"May 29, 2021, 12:17:21 AM",Kudos,Activity,5373622702
"May 29, 2021, 12:17:33 AM",Kudos,Activity,5373796299
"May 29, 2021, 5:44:39 PM",Kudos,Activity,5377897939
"May 29, 2021, 5:45:30 PM",Kudos,Activity,5378432961
"May 29, 2021, 5:55:04 PM",Kudos,Activity,5377945711
"May 29, 2021, 8:07:38 PM",Kudos,Activity,5379008911
"May 30, 2021, 2:59:23 PM",Kudos,Activity,5380848667
"May 30, 2021, 3:00:00 PM",Kudos,Activity,5383002939
"May 30, 2021, 3:00:32 PM",Kudos,Activity,5379446105
"May 31, 2021, 8:22:28 PM",Kudos,Activity,5388607099
"Jun 1, 2021, 11:48:36 PM",Kudos,Activity,5397344036
"Jun 2, 2021, 2:13:19 AM",Kudos,Activity,5397993083
"Jun 2, 2021, 2:14:34 AM",Kudos,Activity,5397123120
"Jun 2, 2021, 2:14:37 AM",Kudos,Activity,5396933816
"Jun 2, 2021, 6:19:35 PM",Kudos,Activity,5399806718
"Jun 4, 2021, 1:31:22 AM",Kudos,Activity,5409520632
"Jun 4, 2021, 5:01:38 PM",Kudos,Activity,5411856162
"Jun 4, 2021, 10:34:55 PM",Kudos,Activity,5412360961
"Jun 4, 2021, 10:34:55 PM",Kudos,Activity,5412363846
"Jun 5, 2021, 5:12:55 PM",Kudos,Activity,5418754415
"Jun 5, 2021, 10:37:02 PM",Kudos,Activity,5419443497
"Jun 6, 2021, 11:22:46 PM",Kudos,Activity,5420906639
"Jun 6, 2021, 11:23:03 PM",Kudos,Activity,5426739190
"Jun 6, 2021, 11:23:20 PM",Kudos,Activity,5424916921
"Jun 7, 2021, 1:27:28 AM",Kudos,Activity,5426934881
"Jun 7, 2021, 1:30:47 AM",Kudos,Activity,5425839414
"Jun 7, 2021, 3:53:43 PM",Kudos,Activity,5429002594
"Jun 8, 2021, 4:20:25 PM",Kudos,Activity,5435014888
"Jun 8, 2021, 4:20:32 PM",Kudos,Activity,5434749202
"Jun 8, 2021, 5:10:15 PM",Kudos,Activity,5435701454
"Jun 8, 2021, 10:15:01 PM",Kudos,Activity,5436376888
"Jun 8, 2021, 11:50:22 PM",Kudos,Activity,5435315506
"Jun 9, 2021, 6:08:08 AM",Kudos,Activity,5438239375
"Jun 9, 2021, 6:08:10 AM",Kudos,Activity,5438177023
"Jun 9, 2021, 1:52:12 PM",Kudos,Activity,5440673925
"Jun 9, 2021, 9:22:58 PM",Kudos,Activity,5443119105
"Jun 10, 2021, 10:04:55 PM",Kudos,Activity,5447790759
"Jun 10, 2021, 10:04:58 PM",Kudos,Activity,5447365855
"Jun 10, 2021, 10:05:34 PM",Kudos,Activity,5446593694
"Jun 10, 2021, 11:11:49 PM",Kudos,Activity,5448805040
"Jun 11, 2021, 9:05:00 PM",Kudos,Activity,5453287204
"Jun 11, 2021, 11:46:43 PM",Kudos,Activity,5453955480
"Jun 11, 2021, 11:46:48 PM",Kudos,Activity,5453981329
"Jun 12, 2021, 2:56:55 PM",Kudos,Activity,5455534227
"Jun 12, 2021, 6:20:35 PM",Kudos,Activity,5458533063
"Jun 12, 2021, 6:20:43 PM",Kudos,Activity,5458657112
"Jun 12, 2021, 6:57:04 PM",Kudos,Activity,5458877079
"Jun 12, 2021, 8:16:34 PM",Kudos,Activity,5459114302
"Jun 13, 2021, 1:39:33 AM",Kudos,Activity,5459585091
"Jun 13, 2021, 6:10:58 PM",Kudos,Activity,5462545452
"Jun 13, 2021, 6:11:23 PM",Kudos,Activity,5464357927
"Jun 14, 2021, 4:25:54 PM",Kudos,Activity,5468462058
"Jun 15, 2021, 4:46:24 PM",Kudos,Activity,5472694005
"Jun 16, 2021, 3:04:07 PM",Kudos,Activity,5479836362
"Jun 17, 2021, 2:25:37 AM",Kudos,Activity,5482787507
"Jun 17, 2021, 2:28:55 AM",Kudos,Activity,5482618713
"Jun 17, 2021, 2:29:05 AM",Kudos,Activity,5482268640
"Jun 17, 2021, 3:02:07 PM",Kudos,Activity,5485452887
"Jun 17, 2021, 3:02:29 PM",Kudos,Activity,5485221095
"Jun 17, 2021, 3:02:50 PM",Kudos,Activity,5485140109
"Jun 17, 2021, 6:25:50 PM",Kudos,Activity,5486136397
"Jun 18, 2021, 1:56:54 PM",Kudos,Activity,5489244405
"Jun 18, 2021, 1:56:57 PM",Kudos,Activity,5490238538
"Jun 18, 2021, 1:56:58 PM",Kudos,Activity,5489926169
"Jun 18, 2021, 6:45:36 PM",Kudos,Activity,5491544347
"Jun 19, 2021, 2:52:24 PM",Kudos,Activity,5495774634
"Jun 19, 2021, 2:52:58 PM",Kudos,Activity,5494509065
"Jun 19, 2021, 4:56:32 PM",Kudos,Activity,5495895728
"Jun 19, 2021, 6:28:41 PM",Kudos,Activity,5496951435
"Jun 19, 2021, 9:37:52 PM",Kudos,Activity,5497094983
"Jun 20, 2021, 1:04:37 AM",Kudos,Activity,5498107587
"Jun 20, 2021, 1:04:42 AM",Kudos,Activity,5497752909
"Jun 21, 2021, 3:05:32 AM",Kudos,Activity,5494919678
"Jun 21, 2021, 3:05:41 AM",Kudos,Activity,5502164151
"Jun 21, 2021, 4:35:20 PM",Kudos,Activity,5505837353
"Jun 21, 2021, 4:35:24 PM",Kudos,Activity,5505836095
"Jun 21, 2021, 4:35:51 PM",Kudos,Activity,5503637037
"Jun 21, 2021, 4:40:54 PM",Kudos,Activity,5502543121
"Jun 21, 2021, 4:40:54 PM",Kudos,Activity,5500352827
"Jun 21, 2021, 8:06:09 PM",Kudos,Activity,5507530652
"Jun 21, 2021, 8:06:29 PM",Kudos,Activity,5506919738
"Jun 22, 2021, 3:13:35 PM",Kudos,Activity,5511077321
"Jun 22, 2021, 6:18:42 PM",Kudos,Activity,5511677211
"Jun 23, 2021, 12:29:19 AM",Kudos,Activity,5513733015
"Jun 23, 2021, 2:57:07 PM",Kudos,Activity,5516557404
"Jun 23, 2021, 4:03:09 PM",Kudos,Activity,5516841708
"Jun 23, 2021, 4:03:50 PM",Kudos,Activity,5516651811
"Jun 23, 2021, 4:04:35 PM",Kudos,Activity,5516334344
"Jun 23, 2021, 4:05:20 PM",Kudos,Activity,5516363818
"Jun 23, 2021, 4:05:39 PM",Kudos,Activity,5511739947
"Jun 23, 2021, 6:29:10 PM",Kudos,Activity,5517408975
"Jun 23, 2021, 6:29:19 PM",Kudos,Activity,5517649039
"Jun 23, 2021, 6:29:24 PM",Kudos,Activity,5517612196
"Jun 23, 2021, 6:29:34 PM",Kudos,Activity,5517316912
"Jun 24, 2021, 1:13:25 AM",Kudos,Activity,5517202839
"Jun 24, 2021, 3:01:18 AM",Kudos,Activity,5519591496
"Jun 24, 2021, 3:50:10 PM",Kudos,Activity,5521829472
"Jun 24, 2021, 3:51:41 PM",Kudos,Activity,5521034462
"Jun 25, 2021, 4:51:22 PM",Kudos,Activity,5526955767
"Jun 26, 2021, 5:45:39 PM",Kudos,Activity,5532686226
"Jun 27, 2021, 9:49:56 PM",Kudos,Activity,5536467292
"Jun 27, 2021, 9:50:22 PM",Kudos,Activity,5534841146
"Jun 27, 2021, 9:51:12 PM",Kudos,Activity,5538484422
"Jun 27, 2021, 9:51:31 PM",Kudos,Activity,5539978953
"Jun 28, 2021, 7:06:16 AM",Kudos,Activity,5540778192
"Jun 28, 2021, 7:06:30 AM",Kudos,Activity,5540760598
"Jun 28, 2021, 10:46:17 PM",Kudos,Activity,5543040098
"Jun 28, 2021, 10:47:05 PM",Kudos,Activity,5542798785
"Jun 29, 2021, 3:10:20 PM",Kudos,Activity,5547966308
"Jun 30, 2021, 2:05:13 PM",Kudos,Activity,5550916102
"Jun 30, 2021, 4:29:51 PM",Kudos,Activity,5553146638
"Jul 1, 2021, 5:40:20 AM",Kudos,Activity,5556033258
"Jul 1, 2021, 3:01:51 PM",Kudos,Activity,5556603537
"Jul 1, 2021, 3:03:16 PM",Kudos,Activity,5557931970
"Jul 1, 2021, 3:03:35 PM",Kudos,Activity,5558046888
"Jul 1, 2021, 3:03:40 PM",Kudos,Activity,5557240660
"Jul 1, 2021, 3:04:00 PM",Kudos,Activity,5557091980
"Jul 3, 2021, 4:32:39 PM",Kudos,Activity,5566895107
"Jul 3, 2021, 4:33:02 PM",Kudos,Activity,5568759445
"Jul 3, 2021, 7:16:46 PM",Kudos,Activity,5565647314
"Jul 3, 2021, 7:16:50 PM",Kudos,Activity,5565566273
"Jul 3, 2021, 7:22:20 PM",Kudos,Activity,5569872620
"Jul 3, 2021, 7:27:52 PM",Kudos,Activity,5569784676
"Jul 4, 2021, 2:17:55 AM",Kudos,Activity,5571151252
"Jul 4, 2021, 2:19:11 AM",Kudos,Activity,5568950803
"Jul 4, 2021, 11:34:36 PM",Kudos,Activity,5576298785
"Jul 4, 2021, 11:37:29 PM",Kudos,Activity,5575077454
"Jul 5, 2021, 5:03:53 PM",Kudos,Activity,5578367428
"Jul 5, 2021, 5:04:29 PM",Kudos,Activity,5579157361
"Jul 6, 2021, 4:05:22 PM",Kudos,Activity,5584203106
"Jul 6, 2021, 4:05:34 PM",Kudos,Activity,5580380485
"Jul 7, 2021, 4:53:09 PM",Kudos,Activity,5589510712
"Jul 7, 2021, 4:55:00 PM",Kudos,Activity,5587182393
"Jul 7, 2021, 8:25:42 PM",Kudos,Activity,5589932973
"Jul 8, 2021, 5:51:28 PM",Kudos,Activity,5595658690
"Jul 8, 2021, 5:51:33 PM",Kudos,Activity,5595303165
"Jul 10, 2021, 4:35:34 PM",Kudos,Activity,5605831746
"Jul 11, 2021, 4:14:06 PM",Kudos,Activity,5611145688
"Jul 11, 2021, 4:14:10 PM",Kudos,Activity,5610829246
"Jul 11, 2021, 4:22:28 PM",Kudos,Activity,5607053917
"Jul 11, 2021, 4:23:06 PM",Kudos,Activity,5606377028
"Jul 11, 2021, 4:25:11 PM",Kudos,Activity,5606229337
"Jul 11, 2021, 4:26:10 PM",Kudos,Activity,5606249534
"Jul 11, 2021, 6:46:35 PM",Kudos,Activity,5612261471
"Jul 11, 2021, 6:47:28 PM",Kudos,Activity,5612440415
"Jul 12, 2021, 3:07:33 AM",Kudos,Activity,5613768328
"Jul 12, 2021, 5:07:19 PM",Kudos,Activity,5616082432
"Jul 12, 2021, 5:07:56 PM",Kudos,Activity,5615491211
"Jul 12, 2021, 7:13:25 PM",Kudos,Activity,5616601497
"Jul 12, 2021, 7:13:35 PM",Kudos,Activity,5616998047
"Jul 13, 2021, 3:16:04 PM",Kudos,Activity,5605012010
"Jul 14, 2021, 4:31:24 AM",Kudos,Activity,5623158271
"Jul 14, 2021, 4:31:27 AM",Kudos,Activity,5622487649
"Jul 14, 2021, 4:31:51 AM",Kudos,Activity,5621297421
"Jul 14, 2021, 4:33:48 AM",Kudos,Activity,5620697239
"Jul 14, 2021, 4:34:42 AM",Kudos,Activity,5619751716
"Jul 14, 2021, 3:00:36 PM",Kudos,Activity,5626300181
"Jul 14, 2021, 3:00:44 PM",Kudos,Activity,5626201507
"Jul 14, 2021, 4:42:57 PM",Kudos,Activity,5627006575
"Jul 15, 2021, 2:26:30 PM",Kudos,Activity,5629117664
"Jul 15, 2021, 2:27:11 PM",Kudos,Activity,5629485555
"Jul 16, 2021, 4:41:16 AM",Kudos,Activity,5632764556
"Jul 16, 2021, 3:14:24 PM",Kudos,Activity,5636579389
"Jul 16, 2021, 3:16:32 PM",Kudos,Activity,5632946685
"Jul 16, 2021, 3:17:31 PM",Kudos,Activity,5632506691
"Jul 18, 2021, 12:22:06 AM",Kudos,Activity,5644125882
"Jul 18, 2021, 12:22:13 AM",Kudos,Activity,5644004013
"Jul 18, 2021, 12:22:16 AM",Kudos,Activity,5644038115
"Jul 18, 2021, 3:53:40 PM",Kudos,Activity,5648145424
"Jul 18, 2021, 3:55:00 PM",Kudos,Activity,5647472037
"Jul 18, 2021, 10:22:34 PM",Kudos,Activity,5649635996
"Jul 18, 2021, 10:23:25 PM",Kudos,Activity,5648835348
"Jul 19, 2021, 4:05:01 AM",Kudos,Activity,5650071788
"Jul 20, 2021, 6:31:43 PM",Kudos,Activity,5658182748
"Jul 20, 2021, 6:32:48 PM",Kudos,Activity,5658954948
"Jul 21, 2021, 1:35:32 PM",Kudos,Activity,5663244387
"Jul 21, 2021, 2:53:59 PM",Kudos,Activity,5663313726
"Jul 21, 2021, 8:11:01 PM",Kudos,Activity,5664482324
"Jul 21, 2021, 8:20:21 PM",Kudos,Activity,5658644728
"Jul 22, 2021, 4:01:11 PM",Kudos,Activity,5667800265
"Jul 23, 2021, 5:40:04 PM",Kudos,Activity,5674077012
"Jul 23, 2021, 5:43:52 PM",Kudos,Activity,5671769165
"Jul 24, 2021, 3:45:16 AM",Kudos,Activity,5676084559
"Jul 24, 2021, 3:46:45 AM",Kudos,Activity,5675767795
"Jul 24, 2021, 7:10:39 PM",Kudos,Activity,5680058514
"Jul 25, 2021, 5:29:22 PM",Kudos,Activity,5682649104
"Jul 25, 2021, 5:29:31 PM",Kudos,Activity,5681903074
"Jul 25, 2021, 5:29:51 PM",Kudos,Activity,5681259461
"Jul 27, 2021, 9:59:47 PM",Kudos,Activity,5696692273
"Jul 27, 2021, 10:12:46 PM",Kudos,Activity,5697748727
"Jul 30, 2021, 2:04:14 AM",Kudos,Activity,5706573957
"Jul 30, 2021, 7:26:21 PM",Kudos,Activity,5711512996
"Jul 31, 2021, 8:42:20 PM",Kudos,Activity,5717487359
"Aug 1, 2021, 8:01:48 PM",Kudos,Activity,5721555331
"Aug 3, 2021, 3:50:57 AM",Kudos,Activity,5729593771
"Aug 4, 2021, 4:35:12 PM",Kudos,Activity,5737662151
"Aug 5, 2021, 3:19:54 PM",Kudos,Activity,5739624014
"Aug 5, 2021, 3:20:39 PM",Kudos,Activity,5743131076
"Aug 5, 2021, 3:21:14 PM",Kudos,Activity,5742838427
"Aug 6, 2021, 5:39:16 PM",Kudos,Activity,5746346192
"Aug 6, 2021, 5:39:38 PM",Kudos,Activity,5748174487
"Aug 7, 2021, 6:24:24 PM",Kudos,Activity,5752645642
"Aug 7, 2021, 6:24:29 PM",Kudos,Activity,5753686904
"Aug 7, 2021, 11:20:22 PM",Kudos,Activity,5755432665
"Aug 7, 2021, 11:20:27 PM",Kudos,Activity,5754637672
"Aug 8, 2021, 3:56:24 PM",Kudos,Activity,5756879202
"Aug 8, 2021, 7:52:38 PM",Kudos,Activity,5760190464
"Aug 10, 2021, 1:48:00 AM",Kudos,Activity,5766562582
"Aug 11, 2021, 4:39:05 PM",Kudos,Activity,5770456317
"Aug 11, 2021, 4:40:08 PM",Kudos,Activity,5769573946
"Aug 11, 2021, 4:42:02 PM",Kudos,Activity,5766564186
"Aug 14, 2021, 8:45:13 PM",Kudos,Activity,5793218100
"Aug 14, 2021, 8:45:42 PM",Kudos,Activity,5791927433
"Aug 14, 2021, 8:48:07 PM",Kudos,Activity,5786385086
"Aug 14, 2021, 8:48:12 PM",Kudos,Activity,5788497090
"Aug 15, 2021, 5:51:22 PM",Kudos,Activity,5797858567
"Aug 16, 2021, 7:04:44 PM",Kudos,Activity,5798784021
"Aug 18, 2021, 10:00:18 PM",Kudos,Activity,5808731909
"Aug 18, 2021, 10:01:09 PM",Kudos,Activity,5807409508
"Aug 18, 2021, 10:01:47 PM",Kudos,Activity,5807334080
"Aug 24, 2021, 4:24:50 AM",Kudos,Activity,5834928100
"Aug 24, 2021, 4:25:09 AM",Kudos,Activity,5836227940
"Aug 24, 2021, 4:25:18 AM",Kudos,Activity,5834253982
"Aug 28, 2021, 3:57:24 PM",Kudos,Activity,5867109411
"Aug 28, 2021, 3:57:40 PM",Kudos,Activity,5867158664
"Aug 28, 2021, 3:57:49 PM",Kudos,Activity,5866933662
"Aug 28, 2021, 4:29:20 PM",Kudos,Activity,5867564557
"Aug 30, 2021, 1:25:39 AM",Kudos,Activity,5873616152
"Aug 31, 2021, 4:54:12 PM",Kudos,Activity,5882700935
"Sep 3, 2021, 2:42:33 PM",Kudos,Activity,5896426267
"Sep 4, 2021, 1:30:55 AM",Kudos,Activity,5898927652
"Sep 4, 2021, 1:31:09 AM",Kudos,Activity,5900435713
"Sep 4, 2021, 6:20:13 PM",Kudos,Activity,5898832444
"Sep 4, 2021, 6:21:06 PM",Kudos,Activity,5904893267
"Sep 4, 2021, 11:17:04 PM",Kudos,Activity,5905838561
"Sep 5, 2021, 1:11:20 PM",Kudos,Activity,5909486773
"Sep 7, 2021, 3:49:01 AM",Kudos,Activity,5915984056
"Sep 9, 2021, 3:03:16 PM",Kudos,Activity,5929493033
"Sep 9, 2021, 3:03:18 PM",Kudos,Activity,5929492834
"Sep 9, 2021, 3:03:47 PM",Kudos,Activity,5929722211
"Sep 9, 2021, 3:07:07 PM",Kudos,Activity,5931993273
"Sep 9, 2021, 3:07:27 PM",Kudos,Activity,5931997009
"Sep 9, 2021, 3:08:04 PM",Kudos,Activity,5928600350
"Sep 12, 2021, 12:32:43 AM",Kudos,Activity,5944874626
"Sep 12, 2021, 12:33:09 AM",Kudos,Activity,5944236712
"Sep 12, 2021, 12:33:24 AM",Kudos,Activity,5943310118
"Sep 13, 2021, 2:49:32 PM",Kudos,Activity,5950701570
"Sep 13, 2021, 4:23:18 PM",Kudos,Activity,5951045367
"Sep 13, 2021, 4:23:26 PM",Kudos,Activity,5950233918
"Sep 14, 2021, 8:06:07 PM",Kudos,Activity,5960583088
"Sep 15, 2021, 2:52:00 PM",Kudos,Activity,5963186962
"Sep 15, 2021, 9:27:55 PM",Kudos,Activity,5966518184
"Sep 16, 2021, 4:51:36 PM",Kudos,Activity,5967007299
"Sep 17, 2021, 2:50:48 PM",Kudos,Activity,5971760321
"Sep 18, 2021, 6:40:58 PM",Kudos,Activity,5978493795
"Sep 18, 2021, 6:46:24 PM",Kudos,Activity,5978895054
"Sep 18, 2021, 6:47:27 PM",Kudos,Activity,5980982400
"Sep 19, 2021, 8:04:27 PM",Kudos,Activity,5986738310
"Sep 21, 2021, 1:13:07 PM",Kudos,Activity,5993450431
"Sep 21, 2021, 1:15:42 PM",Kudos,Activity,5994398650
"Sep 22, 2021, 5:43:54 PM",Kudos,Activity,5997799784
"Sep 22, 2021, 5:44:11 PM",Kudos,Activity,5998877863
"Sep 22, 2021, 5:44:11 PM",Kudos,Activity,5998805850
"Sep 22, 2021, 5:44:24 PM",Kudos,Activity,6001374166
"Sep 26, 2021, 11:42:20 PM",Kudos,Activity,6018856470
"Sep 26, 2021, 11:43:18 PM",Kudos,Activity,6019689225
"Sep 26, 2021, 11:45:38 PM",Kudos,Activity,6018957652
"Sep 26, 2021, 11:45:58 PM",Kudos,Activity,6018585730
"Sep 26, 2021, 11:46:09 PM",Kudos,Activity,6019067619
"Sep 26, 2021, 11:48:54 PM",Kudos,Activity,6024866407
"Sep 26, 2021, 11:49:27 PM",Kudos,Activity,6024856633
"Sep 26, 2021, 11:50:45 PM",Kudos,Activity,6018710672
"Sep 26, 2021, 11:51:33 PM",Kudos,Activity,6016926760
"Sep 26, 2021, 11:51:47 PM",Kudos,Activity,6018011565
"Sep 28, 2021, 4:33:42 PM",Kudos,Activity,6032543540
"Sep 30, 2021, 6:22:02 PM",Kudos,Activity,6036443623
"Oct 1, 2021, 2:34:54 AM",Kudos,Activity,6045152644
"Oct 1, 2021, 2:34:55 AM",Kudos,Activity,6045147408
"Oct 1, 2021, 2:36:02 AM",Kudos,Activity,6044632290
"Oct 1, 2021, 9:29:00 PM",Kudos,Activity,6048162254
"Oct 3, 2021, 8:22:34 PM",Kudos,Activity,6053560315
"Oct 3, 2021, 8:24:37 PM",Kudos,Activity,6054137528
"Oct 3, 2021, 8:24:43 PM",Kudos,Activity,6059027338
"Oct 3, 2021, 8:25:44 PM",Kudos,Activity,6054301506
"Oct 3, 2021, 8:26:12 PM",Kudos,Activity,6059624543
"Oct 3, 2021, 8:45:15 PM",Kudos,Activity,6058989158
"Oct 5, 2021, 3:24:12 PM",Kudos,Activity,6064079654
"Oct 5, 2021, 3:24:39 PM",Kudos,Activity,6067030206
"Oct 5, 2021, 3:24:41 PM",Kudos,Activity,6064873645
"Oct 5, 2021, 3:24:43 PM",Kudos,Activity,6064313650
"Oct 6, 2021, 10:00:01 PM",Kudos,Activity,6074164644
"Oct 6, 2021, 10:55:07 PM",Kudos,Activity,6074607302
"Oct 7, 2021, 3:24:42 PM",Kudos,Activity,6077464890
"Oct 7, 2021, 3:24:48 PM",Kudos,Activity,6077125547
"Oct 10, 2021, 10:18:21 PM",Kudos,Activity,6088927156
"Oct 11, 2021, 6:47:54 PM",Kudos,Activity,6098189668
"Oct 11, 2021, 6:48:25 PM",Kudos,Activity,6096925834
"Oct 11, 2021, 7:45:37 PM",Kudos,Activity,6098678507
"Oct 14, 2021, 2:59:03 PM",Kudos,Activity,6110006079
"Oct 14, 2021, 5:18:04 PM",Kudos,Activity,6104447359
"Oct 14, 2021, 5:19:07 PM",Kudos,Activity,6107003549
"Oct 14, 2021, 5:21:29 PM",Kudos,Activity,6101957780
"Oct 17, 2021, 3:44:18 PM",Kudos,Activity,6124151620
"Oct 22, 2021, 4:40:24 PM",Kudos,Activity,6149121670
"Oct 22, 2021, 4:40:27 PM",Kudos,Activity,6149952673
"Oct 26, 2021, 12:54:13 AM",Kudos,Activity,6155317061
"Oct 26, 2021, 12:54:31 AM",Kudos,Activity,6160326481
"Oct 26, 2021, 12:55:00 AM",Kudos,Activity,6155508765
"Oct 26, 2021, 12:55:29 AM",Kudos,Activity,6158997335
"Oct 26, 2021, 1:08:17 AM",Kudos,Activity,6161474375
"Oct 31, 2021, 12:23:57 AM",Kudos,Activity,6188744824
"Oct 31, 2021, 12:24:36 AM",Kudos,Activity,6188843170
